Chrom.1		
UV		
ml	mAU	
0.976	-0.7413561	
0.977	-0.7406864	
0.978	-0.7414683	
0.979	-0.7416478	
0.98	-0.7429172	
0.981	-0.7449824	
0.981	-0.7445929	
0.982	-0.7442466	
0.983	-0.7460511	
0.984	-0.7451686	
0.985	-0.7450756	
0.986	-0.7451202	
0.986	-0.7460867	
0.987	-0.7426739	
0.988	-0.7431521	
0.989	-0.7441885	
0.99	-0.7454296	
0.991	-0.7455698	
0.991	-0.7458768	
0.992	-0.7477414	
0.993	-0.7503071	
0.994	-0.7512177	
0.995	-0.7541844	
0.995	-0.7541353	
0.996	-0.7554284	
0.997	-0.7561733	
0.998	-0.7573974	
0.999	-0.7573315	
1	-0.7577088	
1	-0.7584905	
1.001	-0.7584534	
1.002	-0.7581441	
1.003	-0.757921	
1.004	-0.7562723	
1.005	-0.755412	
1.005	-0.7558124	
1.006	-0.7564693	
1.007	-0.7573851	
1.008	-0.7583929	
1.009	-0.7591373	
1.01	-0.758927	
1.01	-0.7580254	
1.011	-0.7578595	
1.012	-0.7577015	
1.013	-0.7575687	
1.014	-0.7576308	
1.015	-0.7572302	
1.015	-0.756324	
1.016	-0.7553997	
1.017	-0.7554225	
1.018	-0.755902	
1.019	-0.756286	
1.02	-0.7567784	
1.02	-0.7582036	
1.021	-0.7593103	
1.022	-0.7600453	
1.023	-0.7624044	
1.024	-0.7632102	
1.025	-0.7631189	
1.025	-0.7637681	
1.026	-0.7643838	
1.027	-0.7659325	
1.028	-0.7668647	
1.029	-0.7681887	
1.029	-0.7698207	
1.03	-0.7709301	
1.031	-0.7726387	
1.032	-0.7742438	
1.033	-0.7765727	
1.034	-0.77843	
1.034	-0.7788159	
1.035	-0.7797828	
1.036	-0.7807749	
1.037	-0.782098	
1.038	-0.7834198	
1.039	-0.7837712	
1.039	-0.7842145	
1.04	-0.7850236	
1.041	-0.7842932	
1.042	-0.783593	
1.043	-0.7844301	
1.044	-0.7838773	
1.044	-0.784911	
1.045	-0.7877578	
1.046	-0.789664	
1.047	-0.7902029	
1.048	-0.7901074	
1.049	-0.7908825	
1.049	-0.792087	
1.05	-0.7926552	
1.051	-0.7937627	
1.052	-0.7950261	
1.053	-0.7953312	
1.054	-0.7963858	
1.054	-0.7972463	
1.055	-0.7983923	
1.056	-0.7999205	
1.057	-0.8003879	
1.058	-0.8006226	
1.058	-0.801083	
1.059	-0.8017235	
1.06	-0.802376	
1.061	-0.8035883	
1.062	-0.8040363	
1.063	-0.8060639	
1.063	-0.8063214	
1.064	-0.8063333	
1.065	-0.8076996	
1.066	-0.8070121	
1.067	-0.806503	
1.068	-0.8074902	
1.068	-0.808404	
1.069	-0.8081858	
1.07	-0.8095796	
1.071	-0.8083205	
1.072	-0.8075407	
1.073	-0.8057513	
1.073	-0.8052621	
1.074	-0.8055068	
1.075	-0.8057956	
1.076	-0.8051423	
1.077	-0.8048894	
1.078	-0.8075475	
1.078	-0.8095762	
1.079	-0.8108152	
1.08	-0.8114178	
1.081	-0.8107404	
1.082	-0.8102305	
1.083	-0.8102926	
1.083	-0.8105318	
1.084	-0.8112803	
1.085	-0.8125079	
1.086	-0.8133854	
1.087	-0.8158156	
1.087	-0.8182272	
1.088	-0.8171232	
1.089	-0.8168392	
1.09	-0.817895	
1.091	-0.8175446	
1.092	-0.8198807	
1.092	-0.822542	
1.093	-0.8245826	
1.094	-0.8255108	
1.095	-0.8248413	
1.096	-0.8242083	
1.097	-0.824437	
1.097	-0.8254467	
1.098	-0.8241782	
1.099	-0.8242498	
1.1	-0.8250425	
1.101	-0.827118	
1.102	-0.8296131	
1.102	-0.8306534	
1.103	-0.8322335	
1.104	-0.8334017	
1.105	-0.8351644	
1.106	-0.8370885	
1.107	-0.8367061	
1.107	-0.8359404	
1.108	-0.8359101	
1.109	-0.8349944	
1.11	-0.8357695	
1.111	-0.8367602	
1.112	-0.837517	
1.112	-0.8369322	
1.113	-0.8378997	
1.114	-0.8386751	
1.115	-0.83913	
1.116	-0.8425683	
1.117	-0.8459923	
1.117	-0.8485848	
1.118	-0.8498433	
1.119	-0.8500391	
1.12	-0.851664	
1.121	-0.8522822	
1.121	-0.8517336	
1.122	-0.8501658	
1.123	-0.8491846	
1.124	-0.8500114	
1.125	-0.8514432	
1.126	-0.8510658	
1.126	-0.8512979	
1.127	-0.8521602	
1.128	-0.8534977	
1.129	-0.8539221	
1.13	-0.8582814	
1.131	-0.8615489	
1.131	-0.8619365	
1.132	-0.8636413	
1.133	-0.8651972	
1.134	-0.8645271	
1.135	-0.8660059	
1.136	-0.8665888	
1.136	-0.8668385	
1.137	-0.8643576	
1.138	-0.8633003	
1.139	-0.8641819	
1.14	-0.8652163	
1.141	-0.8639974	
1.141	-0.8651608	
1.142	-0.8651927	
1.143	-0.8676879	
1.144	-0.8700367	
1.145	-0.8714793	
1.146	-0.871775	
1.146	-0.8711759	
1.147	-0.8701316	
1.148	-0.8708202	
1.149	-0.8709555	
1.15	-0.8717274	
1.15	-0.8698134	
1.151	-0.8697872	
1.152	-0.8705866	
1.153	-0.8697922	
1.154	-0.8686202	
1.155	-0.8684516	
1.155	-0.86722	
1.156	-0.8674021	
1.157	-0.8670676	
1.158	-0.8684627	
1.159	-0.8686743	
1.16	-0.8680825	
1.16	-0.8679969	
1.161	-0.8692908	
1.162	-0.869559	
1.163	-0.8700491	
1.164	-0.871138	
1.165	-0.8726526	
1.165	-0.8735986	
1.166	-0.8732086	
1.167	-0.873885	
1.168	-0.8754519	
1.169	-0.8764278	
1.17	-0.8780587	
1.17	-0.8787659	
1.171	-0.879587	
1.172	-0.8811378	
1.173	-0.8822379	
1.174	-0.8835061	
1.175	-0.8859811	
1.175	-0.8880734	
1.176	-0.8893545	
1.177	-0.8909795	
1.178	-0.8923846	
1.179	-0.8935645	
1.18	-0.8948487	
1.18	-0.8964677	
1.181	-0.8987387	
1.182	-0.9000646	
1.183	-0.9010047	
1.184	-0.9013246	
1.184	-0.9008483	
1.185	-0.9004329	
1.186	-0.9003573	
1.187	-0.9023184	
1.188	-0.9038932	
1.189	-0.9041521	
1.189	-0.9040305	
1.19	-0.9037623	
1.191	-0.9044506	
1.192	-0.9054518	
1.193	-0.9052073	
1.194	-0.9042627	
1.194	-0.9036848	
1.195	-0.9035522	
1.196	-0.9039871	
1.197	-0.9043325	
1.198	-0.9044692	
1.199	-0.9049609	
1.199	-0.906324	
1.2	-0.9080815	
1.201	-0.9093562	
1.202	-0.9099124	
1.203	-0.9103935	
1.204	-0.9095446	
1.204	-0.9087899	
1.205	-0.9097327	
1.206	-0.9108795	
1.207	-0.9125057	
1.208	-0.9134007	
1.209	-0.9144982	
1.209	-0.9153555	
1.21	-0.9160457	
1.211	-0.9176322	
1.212	-0.9184369	
1.213	-0.91833	
1.213	-0.917641	
1.214	-0.9179199	
1.215	-0.9192994	
1.216	-0.920424	
1.217	-0.920509	
1.218	-0.9213163	
1.218	-0.9221953	
1.219	-0.9236225	
1.22	-0.9246427	
1.221	-0.9228975	
1.222	-0.9230222	
1.223	-0.9229187	
1.223	-0.923128	
1.224	-0.9240119	
1.225	-0.9271711	
1.226	-0.9277517	
1.227	-0.9277748	
1.228	-0.9266141	
1.228	-0.9270142	
1.229	-0.9259746	
1.23	-0.9267683	
1.231	-0.9271176	
1.232	-0.9280412	
1.233	-0.9281866	
1.233	-0.9305093	
1.234	-0.9320974	
1.235	-0.9328527	
1.236	-0.9324263	
1.237	-0.9326468	
1.238	-0.9329969	
1.238	-0.9350725	
1.239	-0.9352927	
1.24	-0.9351786	
1.241	-0.9333607	
1.242	-0.9347774	
1.243	-0.9353971	
1.243	-0.9355338	
1.244	-0.9360601	
1.245	-0.9368052	
1.246	-0.936265	
1.247	-0.9368755	
1.247	-0.9380471	
1.248	-0.9404005	
1.249	-0.9401683	
1.25	-0.9424221	
1.251	-0.9427835	
1.252	-0.9443742	
1.252	-0.9432656	
1.253	-0.9426927	
1.254	-0.9433258	
1.255	-0.9450302	
1.256	-0.9458098	
1.257	-0.9483576	
1.257	-0.9505158	
1.258	-0.9504625	
1.259	-0.9502842	
1.26	-0.9516903	
1.261	-0.9526713	
1.262	-0.954793	
1.262	-0.9557183	
1.263	-0.9565652	
1.264	-0.956092	
1.265	-0.9555641	
1.266	-0.956722	
1.267	-0.9585196	
1.267	-0.9602205	
1.268	-0.9612647	
1.269	-0.9605606	
1.27	-0.9610469	
1.271	-0.9607146	
1.272	-0.9591354	
1.272	-0.9596366	
1.273	-0.9614201	
1.274	-0.9647076	
1.275	-0.9644919	
1.276	-0.9647774	
1.276	-0.9659924	
1.277	-0.9659358	
1.278	-0.9648781	
1.279	-0.9665039	
1.28	-0.9674234	
1.281	-0.9673412	
1.281	-0.9672627	
1.282	-0.9682259	
1.283	-0.9692148	
1.284	-0.9695988	
1.285	-0.9708306	
1.286	-0.9722081	
1.286	-0.9711668	
1.287	-0.9705977	
1.288	-0.9709914	
1.289	-0.9705991	
1.29	-0.9708555	
1.291	-0.9709342	
1.291	-0.9712427	
1.292	-0.9734014	
1.293	-0.9749608	
1.294	-0.9764477	
1.295	-0.9768383	
1.296	-0.9785337	
1.296	-0.9780324	
1.297	-0.9794686	
1.298	-0.9793497	
1.299	-0.979959	
1.3	-0.9806022	
1.301	-0.98126	
1.301	-0.9821857	
1.302	-0.9829643	
1.303	-0.9829596	
1.304	-0.9835393	
1.305	-0.9852611	
1.306	-0.9873495	
1.306	-0.9875429	
1.307	-0.9883524	
1.308	-0.9892358	
1.309	-0.989602	
1.31	-0.9917966	
1.31	-0.9931081	
1.311	-0.9943802	
1.312	-0.9953306	
1.313	-0.9959241	
1.314	-0.9958287	
1.315	-0.9956321	
1.315	-0.9950331	
1.316	-0.9958053	
1.317	-0.9976776	
1.318	-0.9995266	
1.319	-1.001087	
1.32	-1.002432	
1.32	-1.00378	
1.321	-1.005253	
1.322	-1.0069	
1.323	-1.008284	
1.324	-1.009433	
1.325	-1.01103	
1.325	-1.011477	
1.326	-1.010944	
1.327	-1.011605	
1.328	-1.013003	
1.329	-1.013957	
1.33	-1.013819	
1.33	-1.012169	
1.331	-1.011019	
1.332	-1.012146	
1.333	-1.013769	
1.334	-1.013823	
1.335	-1.013336	
1.335	-1.013069	
1.336	-1.013383	
1.337	-1.013557	
1.338	-1.013231	
1.339	-1.011995	
1.339	-1.011331	
1.34	-1.011006	
1.341	-1.009946	
1.342	-1.008692	
1.343	-1.00763	
1.344	-1.007403	
1.344	-1.008416	
1.345	-1.008757	
1.346	-1.009224	
1.347	-1.010094	
1.348	-1.010553	
1.349	-1.010644	
1.349	-1.0104	
1.35	-1.011526	
1.351	-1.013221	
1.352	-1.015198	
1.353	-1.015105	
1.354	-1.013881	
1.354	-1.013748	
1.355	-1.01424	
1.356	-1.015289	
1.357	-1.016885	
1.358	-1.017944	
1.359	-1.018496	
1.359	-1.020966	
1.36	-1.02364	
1.361	-1.025793	
1.362	-1.027615	
1.363	-1.029427	
1.364	-1.03043	
1.364	-1.030769	
1.365	-1.031304	
1.366	-1.031081	
1.367	-1.031126	
1.368	-1.031331	
1.369	-1.031831	
1.369	-1.033992	
1.37	-1.036523	
1.371	-1.037657	
1.372	-1.039113	
1.373	-1.039651	
1.373	-1.038777	
1.374	-1.039762	
1.375	-1.040738	
1.376	-1.043579	
1.377	-1.044697	
1.378	-1.044703	
1.378	-1.044025	
1.379	-1.045221	
1.38	-1.044829	
1.381	-1.043955	
1.382	-1.044025	
1.383	-1.044553	
1.383	-1.044497	
1.384	-1.044609	
1.385	-1.044188	
1.386	-1.044443	
1.387	-1.045249	
1.388	-1.046535	
1.388	-1.048012	
1.389	-1.049513	
1.39	-1.049095	
1.391	-1.048303	
1.392	-1.049157	
1.393	-1.049309	
1.393	-1.048729	
1.394	-1.048763	
1.395	-1.049729	
1.396	-1.048565	
1.397	-1.049256	
1.398	-1.049758	
1.398	-1.051386	
1.399	-1.052226	
1.4	-1.0526	
1.401	-1.052035	
1.402	-1.051868	
1.402	-1.051929	
1.403	-1.05144	
1.404	-1.052608	
1.405	-1.052201	
1.406	-1.055072	
1.407	-1.054979	
1.407	-1.054516	
1.408	-1.055054	
1.409	-1.054627	
1.41	-1.054705	
1.411	-1.056432	
1.412	-1.056965	
1.412	-1.056532	
1.413	-1.058449	
1.414	-1.060894	
1.415	-1.063884	
1.416	-1.065688	
1.417	-1.0675	
1.417	-1.067616	
1.418	-1.068488	
1.419	-1.06865	
1.42	-1.068611	
1.421	-1.068577	
1.422	-1.069839	
1.422	-1.070818	
1.423	-1.072418	
1.424	-1.072499	
1.425	-1.074212	
1.426	-1.075844	
1.427	-1.076285	
1.427	-1.077126	
1.428	-1.078122	
1.429	-1.07944	
1.43	-1.080321	
1.431	-1.082299	
1.432	-1.081602	
1.432	-1.082844	
1.433	-1.084839	
1.434	-1.085262	
1.435	-1.086369	
1.436	-1.086301	
1.436	-1.086092	
1.437	-1.087082	
1.438	-1.087169	
1.439	-1.087216	
1.44	-1.088356	
1.441	-1.088386	
1.441	-1.089205	
1.442	-1.090245	
1.443	-1.090301	
1.444	-1.087863	
1.445	-1.089719	
1.446	-1.090069	
1.446	-1.09123	
1.447	-1.090762	
1.448	-1.090118	
1.449	-1.088631	
1.45	-1.089401	
1.451	-1.088549	
1.451	-1.088555	
1.452	-1.089567	
1.453	-1.088756	
1.454	-1.088779	
1.455	-1.089113	
1.456	-1.087525	
1.456	-1.087884	
1.457	-1.087569	
1.458	-1.08896	
1.459	-1.090629	
1.46	-1.091755	
1.461	-1.092933	
1.461	-1.095915	
1.462	-1.097066	
1.463	-1.098312	
1.464	-1.100064	
1.465	-1.102376	
1.465	-1.102613	
1.466	-1.101991	
1.467	-1.101143	
1.468	-1.104089	
1.469	-1.10591	
1.47	-1.108824	
1.47	-1.10982	
1.471	-1.111659	
1.472	-1.111772	
1.473	-1.113439	
1.474	-1.116261	
1.475	-1.117663	
1.475	-1.118166	
1.476	-1.120052	
1.477	-1.120584	
1.478	-1.12192	
1.479	-1.122848	
1.48	-1.122926	
1.48	-1.122381	
1.481	-1.122166	
1.482	-1.12171	
1.483	-1.120823	
1.484	-1.119974	
1.485	-1.119154	
1.485	-1.117924	
1.486	-1.118281	
1.487	-1.120347	
1.488	-1.12157	
1.489	-1.120365	
1.49	-1.120884	
1.49	-1.122605	
1.491	-1.122079	
1.492	-1.122041	
1.493	-1.122555	
1.494	-1.122896	
1.494	-1.12186	
1.495	-1.120279	
1.496	-1.120475	
1.497	-1.121274	
1.498	-1.122205	
1.499	-1.123664	
1.499	-1.124154	
1.5	-1.123915	
1.501	-1.124245	
1.502	-1.124096	
1.503	-1.123497	
1.504	-1.123363	
1.504	-1.124403	
1.505	-1.125039	
1.506	-1.12621	
1.507	-1.127238	
1.508	-1.126836	
1.509	-1.127779	
1.509	-1.129166	
1.51	-1.129138	
1.511	-1.129269	
1.512	-1.12993	
1.513	-1.130221	
1.514	-1.13176	
1.514	-1.131922	
1.515	-1.133022	
1.516	-1.136241	
1.517	-1.137657	
1.518	-1.137776	
1.519	-1.137771	
1.519	-1.13753	
1.52	-1.137593	
1.521	-1.139073	
1.522	-1.14096	
1.523	-1.141902	
1.524	-1.142865	
1.524	-1.144157	
1.525	-1.146101	
1.526	-1.148456	
1.527	-1.150055	
1.528	-1.15081	
1.528	-1.150602	
1.529	-1.150084	
1.53	-1.150353	
1.531	-1.149867	
1.532	-1.148914	
1.533	-1.148947	
1.533	-1.150209	
1.534	-1.149838	
1.535	-1.151016	
1.536	-1.153846	
1.537	-1.15376	
1.538	-1.153195	
1.538	-1.153754	
1.539	-1.153917	
1.54	-1.155974	
1.541	-1.157706	
1.542	-1.157201	
1.543	-1.155697	
1.543	-1.15633	
1.544	-1.157511	
1.545	-1.158845	
1.546	-1.159244	
1.547	-1.158551	
1.548	-1.159356	
1.548	-1.160756	
1.549	-1.16095	
1.55	-1.162012	
1.551	-1.162696	
1.552	-1.164428	
1.553	-1.165241	
1.553	-1.166121	
1.554	-1.166616	
1.555	-1.167591	
1.556	-1.16816	
1.557	-1.167912	
1.557	-1.167121	
1.558	-1.168191	
1.559	-1.168894	
1.56	-1.168548	
1.561	-1.167306	
1.562	-1.167007	
1.562	-1.169398	
1.563	-1.171985	
1.564	-1.172914	
1.565	-1.1742	
1.566	-1.175857	
1.567	-1.177676	
1.567	-1.177941	
1.568	-1.177793	
1.569	-1.176586	
1.57	-1.179204	
1.571	-1.180539	
1.572	-1.182099	
1.572	-1.183742	
1.573	-1.185203	
1.574	-1.185741	
1.575	-1.185384	
1.576	-1.185649	
1.577	-1.186407	
1.577	-1.186339	
1.578	-1.187741	
1.579	-1.18765	
1.58	-1.18914	
1.581	-1.190249	
1.582	-1.191352	
1.582	-1.191546	
1.583	-1.191679	
1.584	-1.190364	
1.585	-1.190677	
1.586	-1.191795	
1.587	-1.192061	
1.587	-1.191625	
1.588	-1.194298	
1.589	-1.196247	
1.59	-1.197351	
1.591	-1.196406	
1.591	-1.196947	
1.592	-1.196261	
1.593	-1.195317	
1.594	-1.195308	
1.595	-1.193982	
1.596	-1.196102	
1.596	-1.197655	
1.597	-1.197697	
1.598	-1.198487	
1.599	-1.199789	
1.6	-1.199934	
1.601	-1.199662	
1.601	-1.201339	
1.602	-1.201738	
1.603	-1.201274	
1.604	-1.201549	
1.605	-1.202865	
1.606	-1.203638	
1.606	-1.202732	
1.607	-1.201011	
1.608	-1.20271	
1.609	-1.202631	
1.61	-1.202554	
1.611	-1.204978	
1.611	-1.206251	
1.612	-1.207732	
1.613	-1.20951	
1.614	-1.209139	
1.615	-1.21118	
1.616	-1.215095	
1.616	-1.214714	
1.617	-1.215704	
1.618	-1.217516	
1.619	-1.218157	
1.62	-1.216766	
1.62	-1.218914	
1.621	-1.220181	
1.622	-1.21967	
1.623	-1.221989	
1.624	-1.22448	
1.625	-1.22638	
1.625	-1.227539	
1.626	-1.229689	
1.627	-1.229957	
1.628	-1.232978	
1.629	-1.233588	
1.63	-1.232906	
1.63	-1.232725	
1.631	-1.232312	
1.632	-1.233639	
1.633	-1.233761	
1.634	-1.234099	
1.635	-1.235273	
1.635	-1.233808	
1.636	-1.233196	
1.637	-1.233353	
1.638	-1.23129	
1.639	-1.229928	
1.64	-1.230156	
1.64	-1.232021	
1.641	-1.233532	
1.642	-1.232671	
1.643	-1.23249	
1.644	-1.232912	
1.645	-1.232548	
1.645	-1.232378	
1.646	-1.232971	
1.647	-1.234136	
1.648	-1.235162	
1.649	-1.235275	
1.65	-1.235198	
1.65	-1.235715	
1.651	-1.236291	
1.652	-1.23647	
1.653	-1.236547	
1.654	-1.237265	
1.654	-1.237885	
1.655	-1.23882	
1.656	-1.240562	
1.657	-1.241518	
1.658	-1.241809	
1.659	-1.243786	
1.659	-1.24614	
1.66	-1.247094	
1.661	-1.246291	
1.662	-1.245572	
1.663	-1.246816	
1.664	-1.247561	
1.664	-1.247589	
1.665	-1.248543	
1.666	-1.248937	
1.667	-1.24964	
1.668	-1.250281	
1.669	-1.251231	
1.669	-1.252134	
1.67	-1.252027	
1.671	-1.251811	
1.672	-1.252613	
1.673	-1.25397	
1.674	-1.25473	
1.674	-1.254992	
1.675	-1.254975	
1.676	-1.255332	
1.677	-1.25619	
1.678	-1.25652	
1.679	-1.258219	
1.679	-1.25849	
1.68	-1.258212	
1.681	-1.258729	
1.682	-1.259053	
1.683	-1.259859	
1.683	-1.259466	
1.684	-1.259844	
1.685	-1.261376	
1.686	-1.262048	
1.687	-1.262996	
1.688	-1.262305	
1.688	-1.261068	
1.689	-1.260217	
1.69	-1.26088	
1.691	-1.262133	
1.692	-1.263288	
1.693	-1.264113	
1.693	-1.26471	
1.694	-1.266468	
1.695	-1.267048	
1.696	-1.267658	
1.697	-1.269576	
1.698	-1.270641	
1.698	-1.271816	
1.699	-1.271907	
1.7	-1.274108	
1.701	-1.276969	
1.702	-1.277598	
1.703	-1.280064	
1.703	-1.280803	
1.704	-1.282024	
1.705	-1.285617	
1.706	-1.284665	
1.707	-1.285237	
1.708	-1.286104	
1.708	-1.2884	
1.709	-1.288954	
1.71	-1.290122	
1.711	-1.290297	
1.712	-1.290249	
1.713	-1.290102	
1.713	-1.28982	
1.714	-1.289879	
1.715	-1.289559	
1.716	-1.288685	
1.717	-1.290089	
1.717	-1.290569	
1.718	-1.29046	
1.719	-1.289103	
1.72	-1.289641	
1.721	-1.288129	
1.722	-1.287727	
1.722	-1.28757	
1.723	-1.287317	
1.724	-1.286569	
1.725	-1.28539	
1.726	-1.28334	
1.727	-1.283427	
1.727	-1.283099	
1.728	-1.282961	
1.729	-1.281879	
1.73	-1.284486	
1.731	-1.285865	
1.732	-1.289744	
1.732	-1.29083	
1.733	-1.291936	
1.734	-1.291756	
1.735	-1.292009	
1.736	-1.292801	
1.737	-1.293686	
1.737	-1.29241	
1.738	-1.292187	
1.739	-1.291445	
1.74	-1.294235	
1.741	-1.294022	
1.742	-1.294697	
1.742	-1.295264	
1.743	-1.295587	
1.744	-1.295966	
1.745	-1.299298	
1.746	-1.300682	
1.746	-1.302114	
1.747	-1.303347	
1.748	-1.306243	
1.749	-1.305377	
1.75	-1.30643	
1.751	-1.307696	
1.751	-1.306724	
1.752	-1.304369	
1.753	-1.303153	
1.754	-1.303594	
1.755	-1.304104	
1.756	-1.304328	
1.756	-1.304624	
1.757	-1.306338	
1.758	-1.309288	
1.759	-1.310642	
1.76	-1.312666	
1.761	-1.314097	
1.761	-1.315208	
1.762	-1.316972	
1.763	-1.317656	
1.764	-1.318344	
1.765	-1.319558	
1.766	-1.31948	
1.766	-1.319057	
1.767	-1.31944	
1.768	-1.320895	
1.769	-1.320078	
1.77	-1.322203	
1.771	-1.322665	
1.771	-1.320735	
1.772	-1.321689	
1.773	-1.323175	
1.774	-1.324072	
1.775	-1.324023	
1.776	-1.326077	
1.776	-1.327376	
1.777	-1.326527	
1.778	-1.326268	
1.779	-1.325828	
1.78	-1.325134	
1.78	-1.324546	
1.781	-1.324066	
1.782	-1.324443	
1.783	-1.325037	
1.784	-1.325658	
1.785	-1.326609	
1.785	-1.326285	
1.786	-1.325886	
1.787	-1.326468	
1.788	-1.327572	
1.789	-1.328163	
1.79	-1.327611	
1.79	-1.32692	
1.791	-1.32645	
1.792	-1.327864	
1.793	-1.329356	
1.794	-1.329026	
1.795	-1.329582	
1.795	-1.330421	
1.796	-1.330252	
1.797	-1.330672	
1.798	-1.332993	
1.799	-1.334114	
1.8	-1.333801	
1.8	-1.334474	
1.801	-1.335493	
1.802	-1.336083	
1.803	-1.33686	
1.804	-1.336946	
1.805	-1.336809	
1.805	-1.337039	
1.806	-1.337653	
1.807	-1.339031	
1.808	-1.340981	
1.809	-1.342235	
1.809	-1.342972	
1.81	-1.344695	
1.811	-1.346968	
1.812	-1.348885	
1.813	-1.349623	
1.814	-1.349244	
1.814	-1.348849	
1.815	-1.34917	
1.816	-1.350069	
1.817	-1.351362	
1.818	-1.352466	
1.819	-1.352097	
1.819	-1.350848	
1.82	-1.350833	
1.821	-1.351356	
1.822	-1.352402	
1.823	-1.353095	
1.824	-1.352439	
1.824	-1.352874	
1.825	-1.354713	
1.826	-1.356282	
1.827	-1.356998	
1.828	-1.357579	
1.829	-1.357413	
1.829	-1.357372	
1.83	-1.357024	
1.831	-1.357319	
1.832	-1.358099	
1.833	-1.358594	
1.834	-1.359919	
1.834	-1.361412	
1.835	-1.362502	
1.836	-1.363946	
1.837	-1.364908	
1.838	-1.365252	
1.838	-1.365163	
1.839	-1.365503	
1.84	-1.367052	
1.841	-1.368252	
1.842	-1.368927	
1.843	-1.369595	
1.843	-1.370536	
1.844	-1.372481	
1.845	-1.373438	
1.846	-1.372916	
1.847	-1.372451	
1.848	-1.372696	
1.848	-1.374047	
1.849	-1.375718	
1.85	-1.376688	
1.851	-1.378225	
1.852	-1.378772	
1.853	-1.378619	
1.853	-1.37857	
1.854	-1.378245	
1.855	-1.377814	
1.856	-1.378828	
1.857	-1.380122	
1.858	-1.380042	
1.858	-1.379489	
1.859	-1.380302	
1.86	-1.383153	
1.861	-1.382889	
1.862	-1.383442	
1.863	-1.382975	
1.863	-1.383032	
1.864	-1.383568	
1.865	-1.383317	
1.866	-1.38367	
1.867	-1.384775	
1.868	-1.386363	
1.868	-1.388251	
1.869	-1.388789	
1.87	-1.387782	
1.871	-1.388386	
1.872	-1.387321	
1.872	-1.388193	
1.873	-1.388728	
1.874	-1.387593	
1.875	-1.389007	
1.876	-1.389386	
1.877	-1.389997	
1.877	-1.388094	
1.878	-1.387438	
1.879	-1.389287	
1.88	-1.388991	
1.881	-1.387438	
1.882	-1.389489	
1.882	-1.38977	
1.883	-1.391938	
1.884	-1.392979	
1.885	-1.393224	
1.886	-1.393833	
1.887	-1.394956	
1.887	-1.395576	
1.888	-1.394284	
1.889	-1.392726	
1.89	-1.393495	
1.891	-1.394706	
1.892	-1.394683	
1.892	-1.39484	
1.893	-1.393767	
1.894	-1.393144	
1.895	-1.394924	
1.896	-1.395429	
1.897	-1.39646	
1.897	-1.396838	
1.898	-1.39936	
1.899	-1.400022	
1.9	-1.401761	
1.901	-1.403465	
1.901	-1.404197	
1.902	-1.405864	
1.903	-1.40618	
1.904	-1.40607	
1.905	-1.406381	
1.906	-1.406442	
1.906	-1.408447	
1.907	-1.408096	
1.908	-1.407817	
1.909	-1.40845	
1.91	-1.410797	
1.911	-1.411324	
1.911	-1.409577	
1.912	-1.410037	
1.913	-1.411599	
1.914	-1.41323	
1.915	-1.414747	
1.916	-1.416019	
1.916	-1.416537	
1.917	-1.416395	
1.918	-1.417111	
1.919	-1.417918	
1.92	-1.420464	
1.921	-1.420289	
1.921	-1.420894	
1.922	-1.421169	
1.923	-1.420497	
1.924	-1.418899	
1.925	-1.418336	
1.926	-1.419903	
1.926	-1.42057	
1.927	-1.420424	
1.928	-1.421661	
1.929	-1.422886	
1.93	-1.423146	
1.931	-1.422722	
1.931	-1.422758	
1.932	-1.424943	
1.933	-1.424447	
1.934	-1.425462	
1.935	-1.426239	
1.935	-1.426575	
1.936	-1.426376	
1.937	-1.427026	
1.938	-1.427661	
1.939	-1.427565	
1.94	-1.427046	
1.94	-1.425943	
1.941	-1.42629	
1.942	-1.425137	
1.943	-1.425354	
1.944	-1.427197	
1.945	-1.429017	
1.945	-1.431237	
1.946	-1.431041	
1.947	-1.431101	
1.948	-1.430478	
1.949	-1.429928	
1.95	-1.431005	
1.95	-1.432322	
1.951	-1.433694	
1.952	-1.43605	
1.953	-1.437529	
1.954	-1.439146	
1.955	-1.439592	
1.955	-1.440462	
1.956	-1.441898	
1.957	-1.443692	
1.958	-1.445764	
1.959	-1.447215	
1.96	-1.448638	
1.96	-1.450122	
1.961	-1.451372	
1.962	-1.451114	
1.963	-1.451275	
1.964	-1.45277	
1.964	-1.453277	
1.965	-1.454419	
1.966	-1.455196	
1.967	-1.45501	
1.968	-1.455511	
1.969	-1.456463	
1.969	-1.458598	
1.97	-1.460356	
1.971	-1.459915	
1.972	-1.459163	
1.973	-1.458015	
1.974	-1.457143	
1.974	-1.458265	
1.975	-1.459185	
1.976	-1.458634	
1.977	-1.458429	
1.978	-1.458089	
1.979	-1.456416	
1.979	-1.454793	
1.98	-1.454887	
1.981	-1.455612	
1.982	-1.456609	
1.983	-1.458996	
1.984	-1.461656	
1.984	-1.462963	
1.985	-1.463322	
1.986	-1.462873	
1.987	-1.463579	
1.988	-1.464946	
1.989	-1.466635	
1.989	-1.467544	
1.99	-1.467458	
1.991	-1.467936	
1.992	-1.469708	
1.993	-1.4712	
1.994	-1.471982	
1.994	-1.47198	
1.995	-1.471713	
1.996	-1.471993	
1.997	-1.472782	
1.998	-1.473102	
1.998	-1.473029	
1.999	-1.473504	
2	-1.474969	
2.001	-1.475599	
