Chrom.1		
UV		
ml	mAU	
19.976	31.29831	
19.977	31.28106	
19.978	31.26176	
19.979	31.24164	
19.98	31.2231	
19.98	31.20448	
19.981	31.18442	
19.982	31.16555	
19.983	31.14855	
19.984	31.13145	
19.985	31.11391	
19.985	31.09694	
19.986	31.07949	
19.987	31.06176	
19.988	31.04408	
19.989	31.02714	
19.99	31.00902	
19.99	30.99111	
19.991	30.97316	
19.992	30.9529	
19.993	30.93456	
19.994	30.91513	
19.995	30.89682	
19.995	30.87782	
19.996	30.8563	
19.997	30.83846	
19.998	30.81976	
19.999	30.80034	
20	30.78163	
20	30.76441	
20.001	30.74413	
20.002	30.72629	
20.003	30.70733	
20.004	30.68981	
20.005	30.67093	
20.005	30.65336	
20.006	30.63457	
20.007	30.6158	
20.008	30.59689	
20.009	30.57878	
20.01	30.55743	
20.01	30.53864	
20.011	30.51977	
20.012	30.50028	
20.013	30.48212	
20.014	30.46393	
20.015	30.44588	
20.015	30.42686	
20.016	30.40864	
20.017	30.39185	
20.018	30.37099	
20.019	30.35273	
20.02	30.3358	
20.02	30.31827	
20.021	30.29859	
20.022	30.28219	
20.023	30.264	
20.024	30.24688	
20.025	30.22833	
20.025	30.21162	
20.026	30.19336	
20.027	30.17563	
20.028	30.15956	
20.029	30.14487	
20.03	30.12907	
20.03	30.11355	
20.031	30.09553	
20.032	30.07789	
20.033	30.05946	
20.034	30.04231	
20.035	30.02348	
20.035	30.00541	
20.036	29.98769	
20.037	29.96888	
20.038	29.95035	
20.039	29.93366	
20.04	29.91638	
20.04	29.89796	
20.041	29.88019	
20.042	29.863	
20.043	29.84528	
20.044	29.82844	
20.045	29.81016	
20.045	29.79188	
20.046	29.77258	
20.047	29.75364	
20.048	29.7366	
20.049	29.72052	
20.05	29.70228	
20.05	29.68402	
20.051	29.66702	
20.052	29.65005	
20.053	29.6318	
20.054	29.61589	
20.055	29.59838	
20.055	29.58223	
20.056	29.56441	
20.057	29.54708	
20.058	29.53153	
20.059	29.51579	
20.06	29.4989	
20.06	29.48024	
20.061	29.46279	
20.062	29.44533	
20.063	29.42725	
20.064	29.41051	
20.065	29.39128	
20.065	29.37396	
20.066	29.35728	
20.067	29.33961	
20.068	29.32292	
20.069	29.30516	
20.069	29.28552	
20.07	29.26731	
20.071	29.25003	
20.072	29.23183	
20.073	29.21554	
20.074	29.19916	
20.074	29.18095	
20.075	29.16375	
20.076	29.14629	
20.077	29.1291	
20.078	29.11349	
20.079	29.09505	
20.079	29.0775	
20.08	29.06053	
20.081	29.04436	
20.082	29.02836	
20.083	29.01162	
20.084	28.9946	
20.084	28.97809	
20.085	28.96338	
20.086	28.94705	
20.087	28.92921	
20.088	28.91389	
20.089	28.89741	
20.089	28.88107	
20.09	28.86452	
20.091	28.84725	
20.092	28.83071	
20.093	28.8138	
20.094	28.7969	
20.094	28.77911	
20.095	28.76236	
20.096	28.74434	
20.097	28.72606	
20.098	28.7087	
20.099	28.69285	
20.099	28.67658	
20.1	28.66003	
20.101	28.64351	
20.102	28.62678	
20.103	28.6097	
20.104	28.59448	
20.104	28.57837	
20.105	28.56168	
20.106	28.54508	
20.107	28.52988	
20.108	28.51458	
20.109	28.49756	
20.109	28.48089	
20.11	28.46372	
20.111	28.44648	
20.112	28.43171	
20.113	28.41403	
20.114	28.3962	
20.114	28.37928	
20.115	28.3636	
20.116	28.3464	
20.117	28.3309	
20.118	28.31513	
20.119	28.2987	
20.119	28.27975	
20.12	28.26197	
20.121	28.24516	
20.122	28.22694	
20.123	28.21057	
20.124	28.19498	
20.124	28.17793	
20.125	28.16215	
20.126	28.14489	
20.127	28.12644	
20.128	28.10869	
20.129	28.09041	
20.129	28.07366	
20.13	28.05642	
20.131	28.0389	
20.132	28.02183	
20.133	28.00596	
20.134	27.99085	
20.134	27.97567	
20.135	27.962	
20.136	27.94633	
20.137	27.93009	
20.138	27.91314	
20.139	27.89616	
20.139	27.87925	
20.14	27.86152	
20.141	27.84353	
20.142	27.82688	
20.143	27.8114	
20.144	27.79706	
20.144	27.78323	
20.145	27.76803	
20.146	27.752	
20.147	27.73638	
20.148	27.72152	
20.149	27.70682	
20.149	27.69248	
20.15	27.67629	
20.151	27.66098	
20.152	27.64575	
20.153	27.62945	
20.154	27.61175	
20.154	27.59488	
20.155	27.58053	
20.156	27.56522	
20.157	27.54991	
20.158	27.53511	
20.159	27.52099	
20.159	27.50535	
20.16	27.49054	
20.161	27.47651	
20.162	27.46312	
20.163	27.44753	
20.164	27.4313	
20.164	27.41375	
20.165	27.39648	
20.166	27.38068	
20.167	27.36466	
20.168	27.3477	
20.169	27.33119	
20.169	27.3154	
20.17	27.29978	
20.171	27.28489	
20.172	27.26917	
20.173	27.2534	
20.174	27.23905	
20.174	27.22419	
20.175	27.20825	
20.176	27.19249	
20.177	27.17681	
20.178	27.16181	
20.179	27.14531	
20.179	27.12899	
20.18	27.11364	
20.181	27.09883	
20.182	27.08091	
20.183	27.06522	
20.184	27.05011	
20.184	27.03528	
20.185	27.02027	
20.186	27.00456	
20.187	26.98993	
20.188	26.97433	
20.189	26.96171	
20.189	26.94818	
20.19	26.93363	
20.191	26.91805	
20.192	26.90216	
20.193	26.8865	
20.194	26.87129	
20.194	26.8562	
20.195	26.84052	
20.196	26.82505	
20.197	26.809	
20.198	26.79335	
20.199	26.77707	
20.199	26.7626	
20.2	26.74826	
20.201	26.73305	
20.202	26.71645	
20.203	26.70277	
20.204	26.68838	
20.204	26.67314	
20.205	26.65914	
20.206	26.64538	
20.207	26.63068	
20.208	26.61537	
20.209	26.60131	
20.209	26.58587	
20.21	26.57129	
20.211	26.55371	
20.212	26.53811	
20.213	26.52289	
20.214	26.50676	
20.214	26.49083	
20.215	26.47565	
20.216	26.46119	
20.217	26.44696	
20.218	26.43196	
20.219	26.41627	
20.219	26.40176	
20.22	26.38665	
20.221	26.37157	
20.222	26.35837	
20.223	26.34541	
20.224	26.33232	
20.224	26.31749	
20.225	26.30299	
20.226	26.28612	
20.227	26.26969	
20.228	26.25283	
20.229	26.23649	
20.229	26.22061	
20.23	26.20597	
20.231	26.18891	
20.232	26.17436	
20.233	26.15824	
20.234	26.14367	
20.234	26.12885	
20.235	26.11535	
20.236	26.10092	
20.237	26.08601	
20.238	26.07107	
20.239	26.05815	
20.239	26.04415	
20.24	26.029	
20.241	26.0145	
20.242	26.00049	
20.243	25.98567	
20.244	25.97044	
20.244	25.95409	
20.245	25.93889	
20.246	25.92473	
20.247	25.90988	
20.248	25.89569	
20.249	25.88288	
20.249	25.86883	
20.25	25.85374	
20.251	25.83746	
20.252	25.82331	
20.253	25.80909	
20.254	25.79501	
20.254	25.78028	
20.255	25.76707	
20.256	25.75293	
20.257	25.73821	
20.258	25.72318	
20.259	25.70887	
20.259	25.69321	
20.26	25.67864	
20.261	25.66509	
20.262	25.65053	
20.263	25.63757	
20.264	25.62489	
20.264	25.61182	
20.265	25.59819	
20.266	25.58385	
20.267	25.57024	
20.268	25.55638	
20.269	25.54169	
20.269	25.52764	
20.27	25.5142	
20.271	25.50072	
20.272	25.48867	
20.273	25.47577	
20.274	25.46302	
20.274	25.45012	
20.275	25.43709	
20.276	25.42225	
20.277	25.40728	
20.278	25.39379	
20.279	25.38149	
20.279	25.36673	
20.28	25.35346	
20.281	25.33889	
20.282	25.32476	
20.283	25.31082	
20.284	25.29633	
20.284	25.28158	
20.285	25.26665	
20.286	25.25297	
20.287	25.23994	
20.288	25.22463	
20.289	25.21357	
20.289	25.19994	
20.29	25.18608	
20.291	25.17332	
20.292	25.15995	
20.293	25.14501	
20.294	25.12971	
20.294	25.11678	
20.295	25.10402	
20.296	25.09156	
20.297	25.07965	
20.298	25.06676	
20.299	25.05183	
20.299	25.03608	
20.3	25.02205	
20.301	25.00826	
20.302	24.99357	
20.303	24.97901	
20.304	24.96518	
20.304	24.95135	
20.305	24.93756	
20.306	24.92269	
20.307	24.90838	
20.308	24.89415	
20.309	24.87936	
20.309	24.86374	
20.31	24.84935	
20.311	24.83561	
20.312	24.82153	
20.313	24.80747	
20.314	24.79523	
20.314	24.78296	
20.315	24.77024	
20.316	24.75741	
20.317	24.74413	
20.318	24.73055	
20.319	24.71718	
20.319	24.70485	
20.32	24.69284	
20.321	24.67843	
20.322	24.6644	
20.323	24.651	
20.324	24.63842	
20.324	24.62513	
20.325	24.6104	
20.326	24.59665	
20.327	24.58491	
20.328	24.57263	
20.329	24.55941	
20.329	24.54674	
20.33	24.53371	
20.331	24.5205	
20.332	24.50595	
20.333	24.49223	
20.334	24.47871	
20.334	24.46457	
20.335	24.45124	
20.336	24.43663	
20.337	24.42161	
20.338	24.40646	
20.339	24.392	
20.339	24.37932	
20.34	24.36471	
20.341	24.35114	
20.342	24.33963	
20.343	24.32715	
20.344	24.31505	
20.344	24.30123	
20.345	24.28802	
20.346	24.27579	
20.347	24.26194	
20.348	24.2493	
20.349	24.23523	
20.349	24.22167	
20.35	24.20829	
20.351	24.19461	
20.352	24.18136	
20.353	24.16949	
20.354	24.1563	
20.354	24.14294	
20.355	24.12986	
20.356	24.11569	
20.357	24.10345	
20.358	24.09166	
20.359	24.07881	
20.359	24.06635	
20.36	24.05263	
20.361	24.04037	
20.362	24.02882	
20.363	24.01549	
20.364	24.00156	
20.364	23.98794	
20.365	23.97575	
20.366	23.96423	
20.367	23.95275	
20.368	23.94058	
20.369	23.92656	
20.369	23.9135	
20.37	23.90223	
20.371	23.89054	
20.372	23.87868	
20.373	23.86571	
20.374	23.85204	
20.374	23.83964	
20.375	23.82742	
20.376	23.81545	
20.377	23.80409	
20.378	23.79072	
20.379	23.77802	
20.379	23.76573	
20.38	23.75193	
20.381	23.73866	
20.382	23.72604	
20.383	23.71219	
20.384	23.69913	
20.384	23.68585	
20.385	23.67255	
20.386	23.65912	
20.387	23.64665	
20.388	23.63233	
20.389	23.61938	
20.389	23.60672	
20.39	23.59394	
20.391	23.58064	
20.392	23.567	
20.393	23.55437	
20.394	23.54247	
20.394	23.53082	
20.395	23.51841	
20.396	23.50505	
20.397	23.49189	
20.398	23.47864	
20.399	23.46506	
20.399	23.45276	
20.4	23.44132	
20.401	23.43036	
20.402	23.41891	
20.403	23.40667	
20.404	23.39317	
20.404	23.37973	
20.405	23.36705	
20.406	23.35499	
20.407	23.34307	
20.408	23.3299	
20.409	23.318	
20.409	23.30618	
20.41	23.29451	
20.411	23.28363	
20.412	23.27173	
20.413	23.25918	
20.414	23.24522	
20.414	23.23153	
20.415	23.21838	
20.416	23.20596	
20.417	23.19511	
20.418	23.18369	
20.419	23.17171	
20.419	23.16061	
20.42	23.14912	
20.421	23.13662	
20.422	23.12335	
20.423	23.11154	
20.424	23.10017	
20.424	23.08894	
20.425	23.07735	
20.426	23.0657	
20.427	23.05318	
20.428	23.0393	
20.429	23.02584	
20.429	23.01418	
20.43	23.00362	
20.431	22.99183	
20.432	22.98002	
20.433	22.9679	
20.434	22.95651	
20.434	22.94604	
20.435	22.93533	
20.436	22.92307	
20.437	22.91048	
20.438	22.89751	
20.439	22.88535	
20.439	22.87358	
20.44	22.86041	
20.441	22.84778	
20.442	22.83621	
20.443	22.82492	
20.443	22.8133	
20.444	22.80136	
20.445	22.79146	
20.446	22.77971	
20.447	22.76689	
20.448	22.75417	
20.448	22.74161	
20.449	22.72885	
20.45	22.71486	
20.451	22.70031	
20.452	22.68557	
20.453	22.67297	
20.453	22.66094	
20.454	22.64878	
20.455	22.63682	
20.456	22.62432	
20.457	22.61159	
20.458	22.59861	
20.458	22.5861	
20.459	22.5746	
20.46	22.56205	
20.461	22.54916	
20.462	22.53764	
20.463	22.52547	
20.463	22.512	
20.464	22.49903	
20.465	22.48724	
20.466	22.47452	
20.467	22.46196	
20.468	22.45139	
20.468	22.44119	
20.469	22.43137	
20.47	22.42138	
20.471	22.41058	
20.472	22.40041	
20.473	22.39178	
20.473	22.38105	
20.474	22.36909	
20.475	22.35729	
20.476	22.34575	
20.477	22.33667	
20.478	22.32754	
20.478	22.31688	
20.479	22.3051	
20.48	22.29214	
20.481	22.281	
20.482	22.2702	
20.483	22.25797	
20.483	22.24642	
20.484	22.23653	
20.485	22.22618	
20.486	22.21404	
20.487	22.20232	
20.488	22.19214	
20.488	22.18051	
20.489	22.16829	
20.49	22.15476	
20.491	22.1416	
20.492	22.12996	
20.493	22.11769	
20.493	22.10435	
20.494	22.09222	
20.495	22.08081	
20.496	22.06975	
20.497	22.05882	
20.498	22.04484	
20.498	22.03148	
20.499	22.0197	
20.5	22.00766	
20.501	21.99563	
20.502	21.98341	
20.503	21.97168	
20.503	21.95997	
20.504	21.94791	
20.505	21.93487	
20.506	21.92223	
20.507	21.9104	
20.508	21.89794	
20.508	21.88591	
20.509	21.87498	
20.51	21.86481	
20.511	21.85445	
20.512	21.84398	
20.513	21.83237	
20.513	21.82053	
20.514	21.80884	
20.515	21.7971	
20.516	21.78637	
20.517	21.77537	
20.518	21.76445	
20.518	21.75366	
20.519	21.74364	
20.52	21.73397	
20.521	21.72259	
20.522	21.71043	
20.523	21.69859	
20.523	21.68709	
20.524	21.67543	
20.525	21.6645	
20.526	21.65492	
20.527	21.64568	
20.528	21.63491	
20.528	21.62424	
20.529	21.61261	
20.53	21.60101	
20.531	21.5896	
20.532	21.5778	
20.533	21.56611	
20.533	21.55457	
20.534	21.54187	
20.535	21.53026	
20.536	21.51926	
20.537	21.50758	
20.538	21.49662	
20.538	21.48442	
20.539	21.4723	
20.54	21.45959	
20.541	21.44633	
20.542	21.43561	
20.543	21.42468	
20.543	21.41307	
20.544	21.40218	
20.545	21.39027	
20.546	21.37839	
20.547	21.36613	
20.548	21.35281	
20.548	21.34138	
20.549	21.32881	
20.55	21.31781	
20.551	21.30645	
20.552	21.29458	
20.553	21.28304	
20.553	21.27076	
20.554	21.26003	
20.555	21.25026	
20.556	21.24014	
20.557	21.22918	
20.558	21.21825	
20.558	21.20597	
20.559	21.19564	
20.56	21.18432	
20.561	21.17403	
20.562	21.16456	
20.563	21.1548	
20.563	21.14478	
20.564	21.13425	
20.565	21.12273	
20.566	21.11106	
20.567	21.09878	
20.568	21.08625	
20.568	21.07544	
20.569	21.0646	
20.57	21.05389	
20.571	21.04374	
20.572	21.03345	
20.573	21.02201	
20.573	21.01052	
20.574	21.00125	
20.575	20.99063	
20.576	20.97853	
20.577	20.96689	
20.578	20.95554	
20.578	20.94479	
20.579	20.93497	
20.58	20.92488	
20.581	20.9145	
20.582	20.90402	
20.583	20.89314	
20.583	20.88194	
20.584	20.87134	
20.585	20.86131	
20.586	20.85126	
20.587	20.84156	
20.588	20.83244	
20.588	20.822	
20.589	20.81037	
20.59	20.79917	
20.591	20.78835	
20.592	20.77711	
20.593	20.76624	
20.593	20.7574	
20.594	20.74746	
20.595	20.73524	
20.596	20.72309	
20.597	20.71219	
20.598	20.70127	
20.598	20.68925	
20.599	20.67732	
20.6	20.66454	
20.601	20.65122	
20.602	20.63981	
20.603	20.62809	
20.603	20.61505	
20.604	20.60388	
20.605	20.59165	
20.606	20.57934	
20.607	20.56801	
20.608	20.55663	
20.608	20.54577	
20.609	20.53672	
20.61	20.52656	
20.611	20.51536	
20.612	20.50517	
20.613	20.49539	
20.613	20.48422	
20.614	20.47243	
20.615	20.46165	
20.616	20.45115	
20.617	20.44112	
20.618	20.43092	
20.618	20.42032	
20.619	20.41086	
20.62	20.40022	
20.621	20.3889	
20.622	20.37868	
20.623	20.36863	
20.623	20.35854	
20.624	20.34894	
20.625	20.33779	
20.626	20.32597	
20.627	20.31599	
20.628	20.30584	
20.628	20.29498	
20.629	20.28372	
20.63	20.27122	
20.631	20.25951	
20.632	20.24921	
20.633	20.23816	
20.633	20.22689	
20.634	20.21596	
20.635	20.20593	
20.636	20.19609	
20.637	20.18666	
20.638	20.17698	
20.638	20.16727	
20.639	20.15573	
20.64	20.14385	
20.641	20.13317	
20.642	20.12271	
20.643	20.11246	
20.643	20.10135	
20.644	20.09064	
20.645	20.08111	
20.646	20.07248	
20.647	20.06388	
20.648	20.05286	
20.648	20.04076	
20.649	20.02971	
20.65	20.01887	
20.651	20.00826	
20.652	19.99697	
20.653	19.98674	
20.653	19.97708	
20.654	19.96616	
20.655	19.95397	
20.656	19.94167	
20.657	19.93158	
20.658	19.92179	
20.658	19.91174	
20.659	19.89932	
20.66	19.88871	
20.661	19.87761	
20.662	19.86777	
20.663	19.85677	
20.663	19.84585	
20.664	19.8355	
20.665	19.82347	
20.666	19.81091	
20.667	19.80008	
20.668	19.78947	
20.668	19.78011	
20.669	19.77179	
20.67	19.76259	
20.671	19.75154	
20.672	19.74038	
20.673	19.72996	
20.673	19.71891	
20.674	19.70792	
20.675	19.69738	
20.676	19.68789	
20.677	19.67879	
20.678	19.66706	
20.678	19.65612	
20.679	19.64581	
20.68	19.63488	
20.681	19.62594	
20.682	19.61611	
20.683	19.60432	
20.683	19.59301	
20.684	19.58374	
20.685	19.57237	
20.686	19.5608	
20.687	19.55031	
20.688	19.53907	
20.688	19.5278	
20.689	19.51665	
20.69	19.50578	
20.691	19.49655	
20.692	19.48835	
20.693	19.47852	
20.693	19.46763	
20.694	19.45704	
20.695	19.44524	
20.696	19.43346	
20.697	19.42233	
20.698	19.41089	
20.698	19.39922	
20.699	19.38723	
20.7	19.37659	
20.701	19.36642	
20.702	19.35512	
20.703	19.34504	
20.703	19.33631	
20.704	19.32672	
20.705	19.31519	
20.706	19.30356	
20.707	19.29282	
20.708	19.28222	
20.708	19.27124	
20.709	19.2606	
20.71	19.25001	
20.711	19.2382	
20.712	19.22512	
20.713	19.2128	
20.713	19.20237	
20.714	19.19144	
20.715	19.18077	
20.716	19.17099	
20.717	19.16112	
20.718	19.14959	
20.718	19.13972	
20.719	19.13135	
20.72	19.12011	
20.721	19.10798	
20.722	19.09772	
20.723	19.08746	
20.723	19.07663	
20.724	19.06601	
20.725	19.0552	
20.726	19.04549	
20.727	19.03683	
20.728	19.02736	
20.728	19.01714	
20.729	19.00651	
20.73	18.99552	
20.731	18.98485	
20.732	18.97482	
20.733	18.96432	
20.733	18.95399	
20.734	18.9444	
20.735	18.93491	
20.736	18.92484	
20.737	18.91441	
20.738	18.90453	
20.738	18.89459	
20.739	18.88417	
20.74	18.87249	
20.741	18.86215	
20.742	18.85232	
20.743	18.84196	
20.743	18.83267	
20.744	18.82274	
20.745	18.81117	
20.746	18.79994	
20.747	18.78811	
20.748	18.77595	
20.748	18.76485	
20.749	18.75497	
20.75	18.74523	
20.751	18.73549	
20.752	18.72541	
20.753	18.7149	
20.753	18.70538	
20.754	18.69577	
20.755	18.68503	
20.756	18.67475	
20.757	18.66456	
20.758	18.65404	
20.758	18.6439	
20.759	18.63414	
20.76	18.62411	
20.761	18.61438	
20.762	18.60485	
20.763	18.59459	
20.763	18.5837	
20.764	18.57273	
20.765	18.5621	
20.766	18.55147	
20.767	18.54068	
20.768	18.5304	
20.768	18.52196	
20.769	18.5131	
20.77	18.50288	
20.771	18.49229	
20.772	18.48208	
20.773	18.4709	
20.773	18.46009	
20.774	18.44926	
20.775	18.43893	
20.776	18.42934	
20.777	18.41904	
20.778	18.40794	
20.778	18.39712	
20.779	18.38527	
20.78	18.37295	
20.781	18.36218	
20.782	18.35186	
20.783	18.3403	
20.783	18.33038	
20.784	18.32167	
20.785	18.31182	
20.786	18.30138	
20.787	18.29155	
20.788	18.28214	
20.788	18.27238	
20.789	18.26245	
20.79	18.2515	
20.791	18.24191	
20.792	18.23151	
20.793	18.22032	
20.793	18.2101	
20.794	18.20099	
20.795	18.19069	
20.796	18.18115	
20.797	18.17176	
20.798	18.16306	
20.798	18.15427	
20.799	18.14485	
20.8	18.13552	
20.801	18.12595	
20.802	18.11527	
20.803	18.10522	
20.803	18.09648	
20.804	18.08716	
20.805	18.0772	
20.806	18.06754	
20.807	18.05803	
20.808	18.04793	
20.808	18.03844	
20.809	18.02844	
20.81	18.01835	
20.811	18.00893	
20.812	17.99824	
20.812	17.98702	
20.813	17.97656	
20.814	17.96641	
20.815	17.95601	
20.816	17.94521	
20.817	17.93279	
20.817	17.92125	
20.818	17.91062	
20.819	17.89942	
20.82	17.88835	
20.821	17.87868	
20.822	17.86904	
20.822	17.85842	
20.823	17.84774	
20.824	17.83699	
20.825	17.82594	
20.826	17.81386	
20.827	17.80196	
20.827	17.79061	
20.828	17.78085	
20.829	17.77136	
20.83	17.76047	
20.831	17.74844	
20.832	17.73553	
20.832	17.72405	
20.833	17.71448	
20.834	17.70559	
20.835	17.69479	
20.836	17.68443	
20.837	17.67451	
20.837	17.66574	
20.838	17.6559	
20.839	17.64446	
20.84	17.63402	
20.841	17.62413	
20.842	17.61417	
20.842	17.6043	
20.843	17.59446	
20.844	17.58383	
20.845	17.57314	
20.846	17.56316	
20.847	17.5522	
20.847	17.54064	
20.848	17.53023	
20.849	17.52054	
20.85	17.50921	
20.851	17.50015	
20.852	17.49241	
20.852	17.48406	
20.853	17.47304	
20.854	17.46166	
20.855	17.4519	
20.856	17.44318	
20.857	17.43333	
20.857	17.42294	
20.858	17.41254	
20.859	17.40291	
20.86	17.39384	
20.861	17.38393	
20.862	17.37317	
20.862	17.36215	
20.863	17.35073	
20.864	17.34011	
20.865	17.33068	
20.866	17.31991	
20.867	17.3086	
20.867	17.30009	
20.868	17.29231	
20.869	17.28281	
20.87	17.27251	
20.871	17.26299	
20.872	17.25357	
20.872	17.24335	
20.873	17.2328	
20.874	17.22366	
20.875	17.21432	
20.876	17.20349	
20.877	17.19242	
20.877	17.18197	
20.878	17.17152	
20.879	17.16138	
20.88	17.15028	
20.881	17.13792	
20.882	17.12768	
20.882	17.11919	
20.883	17.11005	
20.884	17.09971	
20.885	17.08947	
20.886	17.07893	
20.887	17.06728	
20.887	17.05713	
20.888	17.04628	
20.889	17.03561	
20.89	17.02481	
20.891	17.0149	
20.892	17.00464	
20.892	16.99418	
20.893	16.98507	
20.894	16.97472	
20.895	16.96445	
20.896	16.95391	
20.897	16.94417	
20.897	16.93383	
20.898	16.92422	
20.899	16.91327	
20.9	16.90239	
20.901	16.89278	
20.902	16.88309	
20.902	16.87339	
20.903	16.8633	
20.904	16.85396	
20.905	16.84391	
20.906	16.83434	
20.907	16.82507	
20.907	16.81606	
20.908	16.80647	
20.909	16.79692	
20.91	16.78734	
20.911	16.77738	
20.912	16.76578	
20.912	16.75449	
20.913	16.74259	
20.914	16.72936	
20.915	16.71925	
20.916	16.70992	
20.917	16.69876	
20.917	16.68796	
20.918	16.67719	
20.919	16.66595	
20.92	16.65641	
20.921	16.64642	
20.922	16.63552	
20.922	16.62553	
20.923	16.61498	
20.924	16.60351	
20.925	16.59254	
20.926	16.58305	
20.927	16.57276	
20.927	16.56224	
20.928	16.55223	
20.929	16.54304	
20.93	16.53343	
20.931	16.5229	
20.932	16.51157	
20.932	16.50165	
20.933	16.49198	
20.934	16.48226	
20.935	16.47413	
20.936	16.46489	
20.937	16.45465	
20.937	16.44555	
20.938	16.43572	
20.939	16.42601	
20.94	16.41647	
20.941	16.40565	
20.942	16.39526	
20.942	16.38593	
20.943	16.37557	
20.944	16.36563	
20.945	16.35583	
20.946	16.34648	
20.947	16.33684	
20.947	16.32813	
20.948	16.31808	
20.949	16.30825	
20.95	16.29717	
20.951	16.28532	
20.952	16.27413	
20.952	16.26388	
20.953	16.25557	
20.954	16.24697	
20.955	16.23643	
20.956	16.22479	
20.957	16.21426	
20.957	16.20492	
20.958	16.19583	
20.959	16.18508	
20.96	16.17486	
20.961	16.16544	
20.962	16.15687	
20.962	16.14725	
20.963	16.13585	
20.964	16.12616	
20.965	16.11572	
20.966	16.10621	
20.967	16.09575	
20.967	16.08363	
20.968	16.07152	
20.969	16.06088	
20.97	16.0505	
20.971	16.04044	
20.972	16.03005	
20.972	16.02004	
20.973	16.01019	
20.974	15.99896	
20.975	15.98773	
20.976	15.9786	
20.977	15.96855	
20.977	15.95803	
20.978	15.94758	
20.979	15.9372	
20.98	15.92668	
20.981	15.9146	
20.982	15.90384	
20.982	15.89435	
20.983	15.88483	
20.984	15.87508	
20.985	15.86584	
20.986	15.85664	
20.987	15.84607	
20.987	15.83619	
20.988	15.82619	
20.989	15.81606	
20.99	15.8065	
20.991	15.79745	
20.992	15.78697	
20.992	15.77736	
20.993	15.76775	
20.994	15.75891	
20.995	15.74927	
20.996	15.73942	
20.997	15.72913	
20.997	15.71969	
20.998	15.71067	
20.999	15.70101	
21	15.69102	
21.001	15.68189	
21.002	15.67309	
21.002	15.66449	
21.003	15.65214	
21.004	15.64076	
21.005	15.6306	
21.006	15.61948	
21.007	15.60754	
21.007	15.59646	
21.008	15.58557	
21.009	15.57736	
21.01	15.56982	
21.011	15.56131	
21.012	15.55162	
21.012	15.54143	
21.013	15.53111	
21.014	15.52141	
21.015	15.51245	
21.016	15.50383	
21.017	15.49376	
21.017	15.48333	
21.018	15.47333	
21.019	15.46424	
21.02	15.45359	
21.021	15.44229	
21.022	15.43341	
21.022	15.42493	
21.023	15.41524	
21.024	15.40716	
21.025	15.39908	
21.026	15.38985	
21.027	15.38191	
21.027	15.37423	
21.028	15.36486	
21.029	15.35436	
21.03	15.34262	
21.031	15.33084	
21.032	15.31993	
21.032	15.30897	
21.033	15.2985	
21.034	15.28951	
21.035	15.27985	
21.036	15.2686	
21.037	15.25732	
21.037	15.24715	
21.038	15.2365	
21.039	15.22608	
21.04	15.21519	
21.041	15.20544	
21.042	15.19709	
21.042	15.18757	
21.043	15.17653	
21.044	15.16514	
21.045	15.15597	
21.046	15.14607	
21.047	15.1358	
21.047	15.12436	
21.048	15.11348	
21.049	15.10394	
21.05	15.09394	
21.051	15.0854	
21.052	15.07618	
21.052	15.06658	
21.053	15.05775	
21.054	15.04936	
21.055	15.03938	
21.056	15.03011	
21.057	15.02003	
21.057	15.01104	
21.058	15.00173	
21.059	14.99349	
21.06	14.98452	
21.061	14.97375	
21.062	14.96425	
21.062	14.95404	
21.063	14.94346	
21.064	14.93494	
21.065	14.92503	
21.066	14.91352	
21.067	14.90266	
21.067	14.89339	
21.068	14.88393	
21.069	14.87237	
21.07	14.862	
21.071	14.85283	
21.072	14.84142	
21.072	14.83097	
21.073	14.82033	
21.074	14.81011	
21.075	14.80228	
21.076	14.79263	
21.077	14.78154	
21.077	14.77087	
21.078	14.75967	
21.079	14.74892	
21.08	14.73879	
21.081	14.7292	
21.082	14.71961	
21.082	14.70974	
21.083	14.70054	
21.084	14.68975	
21.085	14.67857	
21.086	14.67023	
21.087	14.66013	
21.087	14.64962	
21.088	14.63934	
21.089	14.62912	
21.09	14.62003	
21.091	14.61032	
21.092	14.60036	
21.092	14.5915	
21.093	14.58267	
21.094	14.5729	
21.095	14.56092	
21.096	14.54897	
21.097	14.54035	
21.097	14.53235	
21.098	14.52264	
21.099	14.51407	
21.1	14.50455	
21.101	14.49378	
21.102	14.48326	
21.102	14.47398	
21.103	14.46467	
21.104	14.45449	
21.105	14.44513	
21.106	14.43714	
21.107	14.42583	
21.107	14.41454	
21.108	14.40439	
21.109	14.39417	
21.11	14.38436	
21.111	14.37526	
21.112	14.36458	
21.112	14.35391	
21.113	14.34495	
21.114	14.33558	
21.115	14.32421	
21.116	14.3165	
21.117	14.30666	
21.117	14.29539	
21.118	14.28496	
21.119	14.27582	
21.12	14.26492	
21.121	14.25499	
21.122	14.2468	
21.122	14.23697	
21.123	14.22584	
21.124	14.21631	
21.125	14.2072	
21.126	14.19854	
21.127	14.18889	
21.127	14.17918	
21.128	14.16959	
21.129	14.16024	
21.13	14.15111	
21.131	14.14213	
21.132	14.13183	
21.132	14.12327	
21.133	14.1146	
21.134	14.10335	
21.135	14.09435	
21.136	14.08712	
21.137	14.07635	
21.137	14.06802	
21.138	14.05883	
21.139	14.04884	
21.14	14.03979	
21.141	14.03098	
21.142	14.02082	
