Chrom.1		
UV		
ml	mAU	
24.185	101.9512	
24.186	102.0267	
24.186	102.1011	
24.187	102.174	
24.188	102.2464	
24.189	102.3177	
24.19	102.3885	
24.191	102.4575	
24.191	102.5257	
24.192	102.5933	
24.193	102.6591	
24.194	102.726	
24.195	102.7933	
24.196	102.8583	
24.196	102.9213	
24.197	102.9844	
24.198	103.0478	
24.199	103.1116	
24.2	103.1733	
24.201	103.2337	
24.201	103.2937	
24.202	103.3521	
24.203	103.41	
24.204	103.4661	
24.205	103.5202	
24.206	103.5685	
24.206	103.6131	
24.207	103.6586	
24.208	103.7054	
24.209	103.7508	
24.21	103.7961	
24.211	103.8396	
24.211	103.88	
24.212	103.9174	
24.213	103.9522	
24.214	103.9861	
24.215	104.0182	
24.216	104.0478	
24.216	104.0757	
24.217	104.1036	
24.218	104.1295	
24.219	104.153	
24.22	104.1735	
24.221	104.1912	
24.221	104.2076	
24.222	104.2212	
24.223	104.2341	
24.224	104.2457	
24.225	104.2552	
24.226	104.2641	
24.226	104.2711	
24.227	104.2746	
24.228	104.2756	
24.229	104.2766	
24.23	104.2765	
24.231	104.274	
24.231	104.2699	
24.232	104.2654	
24.233	104.26	
24.234	104.254	
24.235	104.2456	
24.236	104.2338	
24.236	104.2201	
24.237	104.2049	
24.238	104.188	
24.239	104.1712	
24.24	104.1527	
24.241	104.135	
24.241	104.1173	
24.242	104.0994	
24.243	104.082	
24.244	104.0633	
24.245	104.0439	
24.246	104.0248	
24.246	104.0037	
24.247	103.9845	
24.248	103.9679	
24.249	103.9509	
24.25	103.9324	
24.251	103.9137	
24.251	103.8959	
24.252	103.8791	
24.253	103.8613	
24.254	103.8455	
24.255	103.8271	
24.256	103.8089	
24.256	103.7929	
24.257	103.7786	
24.258	103.7646	
24.259	103.7513	
24.26	103.7376	
24.261	103.7231	
24.261	103.7066	
24.262	103.6885	
24.263	103.6707	
24.264	103.6509	
24.265	103.6308	
24.266	103.6104	
24.266	103.5897	
24.267	103.5684	
24.268	103.5459	
24.269	103.5237	
24.27	103.5014	
24.271	103.4776	
24.271	103.4527	
24.272	103.4282	
24.273	103.4038	
24.274	103.3785	
24.275	103.3521	
24.276	103.3284	
24.276	103.3061	
24.277	103.2811	
24.278	103.256	
24.279	103.2315	
24.28	103.206	
24.281	103.1809	
24.281	103.1581	
24.282	103.1359	
24.283	103.1132	
24.284	103.0905	
24.285	103.0668	
24.286	103.0431	
24.286	103.0194	
24.287	102.9957	
24.288	102.9728	
24.289	102.9499	
24.29	102.9257	
24.291	102.9011	
24.291	102.8785	
24.292	102.8564	
24.293	102.8329	
24.294	102.809	
24.295	102.7858	
24.296	102.7637	
24.296	102.7402	
24.297	102.7173	
24.298	102.6958	
24.299	102.6742	
24.3	102.6522	
24.301	102.6312	
24.301	102.6106	
24.302	102.5893	
24.303	102.5678	
24.304	102.5467	
24.305	102.5267	
24.306	102.5085	
24.306	102.4897	
24.307	102.4715	
24.308	102.4535	
24.309	102.4374	
24.31	102.4201	
24.311	102.4024	
24.311	102.3857	
24.312	102.3696	
24.313	102.3546	
24.314	102.3399	
24.315	102.325	
24.316	102.311	
24.316	102.2975	
24.317	102.2835	
24.318	102.2697	
24.319	102.2562	
24.32	102.2427	
24.321	102.2295	
24.321	102.2162	
24.322	102.2041	
24.323	102.1924	
24.324	102.1819	
24.325	102.1709	
24.326	102.1596	
24.326	102.1482	
24.327	102.1378	
24.328	102.1286	
24.329	102.1198	
24.33	102.1102	
24.331	102.1006	
24.331	102.0941	
24.332	102.0881	
24.333	102.0817	
24.334	102.0751	
24.335	102.069	
24.336	102.0634	
24.336	102.0583	
24.337	102.0538	
24.338	102.0489	
24.339	102.0433	
24.34	102.0387	
24.341	102.035	
24.341	102.0324	
24.342	102.03	
24.343	102.0275	
24.344	102.0261	
24.345	102.0245	
24.346	102.024	
24.346	102.0256	
24.347	102.0286	
24.348	102.0313	
24.349	102.0344	
24.35	102.0374	
24.351	102.0416	
24.351	102.0471	
24.352	102.0509	
24.353	102.0536	
24.354	102.0572	
24.355	102.062	
24.356	102.0672	
24.356	102.0715	
24.357	102.076	
24.358	102.0806	
24.359	102.0865	
24.36	102.0937	
24.361	102.1002	
24.361	102.1063	
24.362	102.1129	
24.363	102.1183	
24.364	102.1219	
24.365	102.1255	
24.366	102.1289	
24.366	102.1323	
24.367	102.1343	
24.368	102.1346	
24.369	102.1354	
24.37	102.1356	
24.371	102.1331	
24.371	102.1286	
24.372	102.1231	
24.373	102.1182	
24.374	102.1143	
24.375	102.1089	
24.376	102.1023	
24.376	102.0951	
24.377	102.0876	
24.378	102.0788	
24.379	102.0692	
24.38	102.0588	
24.381	102.048	
24.381	102.0367	
24.382	102.0247	
24.383	102.0118	
24.384	102.0001	
24.385	101.9894	
24.386	101.9785	
24.386	101.9673	
24.387	101.9569	
24.388	101.9472	
24.389	101.9392	
24.39	101.9314	
24.391	101.9241	
24.391	101.918	
24.392	101.914	
24.393	101.9105	
24.394	101.9057	
24.395	101.9022	
24.396	101.9001	
24.396	101.8989	
24.397	101.8971	
24.398	101.8964	
24.399	101.8948	
24.4	101.8927	
24.401	101.8905	
24.401	101.8882	
24.402	101.8854	
24.403	101.8824	
24.404	101.8796	
24.405	101.8755	
24.406	101.8703	
24.406	101.8637	
24.407	101.8574	
24.408	101.849	
24.409	101.8384	
24.41	101.8265	
24.411	101.8132	
24.411	101.7995	
24.412	101.7867	
24.413	101.7706	
24.414	101.7537	
24.415	101.7354	
24.416	101.7149	
24.416	101.6926	
24.417	101.6693	
24.418	101.6462	
24.419	101.6239	
24.42	101.6032	
24.421	101.5816	
24.421	101.5571	
24.422	101.5311	
24.423	101.5045	
24.424	101.4784	
24.425	101.4498	
24.426	101.4219	
24.426	101.3951	
24.427	101.3673	
24.428	101.3373	
24.429	101.3059	
24.43	101.2754	
24.431	101.2443	
24.431	101.2127	
24.432	101.1802	
24.433	101.1456	
24.434	101.1112	
24.435	101.0775	
24.436	101.0435	
24.436	101.0084	
24.437	100.9724	
24.438	100.9358	
24.439	100.896	
24.44	100.854	
24.441	100.8106	
24.441	100.7665	
24.442	100.7206	
24.443	100.6729	
24.444	100.6246	
24.445	100.5746	
24.446	100.5234	
24.446	100.4702	
24.447	100.4152	
24.448	100.3582	
24.449	100.301	
24.45	100.2432	
24.451	100.1834	
24.451	100.1208	
24.452	100.0564	
24.453	99.99163	
24.454	99.92552	
24.455	99.85686	
24.456	99.78569	
24.456	99.71329	
24.457	99.64066	
24.458	99.56773	
24.459	99.49376	
24.46	99.41853	
24.461	99.34051	
24.461	99.26071	
24.462	99.18111	
24.463	99.10278	
24.464	99.02339	
24.465	98.94196	
24.466	98.86021	
24.466	98.77807	
24.467	98.69592	
24.468	98.61388	
24.469	98.53316	
24.47	98.45384	
24.471	98.37401	
24.471	98.29384	
24.472	98.21829	
24.473	98.14716	
24.474	98.07547	
24.475	97.99948	
24.476	97.92158	
24.476	97.84404	
24.477	97.76632	
24.478	97.68734	
24.479	97.60869	
24.48	97.53058	
24.481	97.45232	
24.481	97.37484	
24.482	97.29857	
24.483	97.22242	
24.484	97.14234	
24.485	97.06086	
24.486	96.97959	
24.486	96.89668	
24.487	96.81225	
24.488	96.72674	
24.489	96.63973	
24.49	96.55077	
24.491	96.45955	
24.491	96.36607	
24.492	96.26925	
24.493	96.17182	
24.494	96.07265	
24.495	95.97129	
24.496	95.86847	
24.496	95.7627	
24.497	95.65545	
24.498	95.54736	
24.499	95.43855	
24.5	95.3254	
24.501	95.20986	
24.501	95.09471	
24.502	94.9778	
24.503	94.85943	
24.504	94.73996	
24.505	94.62048	
24.506	94.49815	
24.506	94.37535	
24.507	94.25378	
24.508	94.13129	
24.509	94.00752	
24.51	93.88139	
24.511	93.75391	
24.511	93.62514	
24.512	93.49769	
24.513	93.37026	
24.514	93.24163	
24.515	93.11328	
24.516	92.98428	
24.516	92.853	
24.517	92.72163	
24.518	92.58995	
24.519	92.45784	
24.52	92.3254	
24.521	92.19317	
24.521	92.06099	
24.522	91.92887	
24.523	91.79598	
24.524	91.66147	
24.525	91.5259	
24.526	91.39545	
24.526	91.27473	
24.527	91.15408	
24.528	91.02335	
24.529	90.88622	
24.53	90.75085	
24.531	90.61514	
24.531	90.47918	
24.532	90.34396	
24.533	90.20702	
24.534	90.06869	
24.535	89.93064	
24.536	89.79154	
24.536	89.65395	
24.537	89.51575	
24.538	89.37791	
24.539	89.23999	
24.54	89.102	
24.541	88.96408	
24.541	88.82425	
24.542	88.68421	
24.543	88.54298	
24.544	88.40192	
24.545	88.26244	
24.546	88.12342	
24.546	87.98486	
24.547	87.84483	
24.548	87.70518	
24.549	87.56652	
24.55	87.42572	
24.551	87.28332	
24.551	87.14283	
24.552	87.00161	
24.553	86.85821	
24.554	86.7149	
24.555	86.57236	
24.556	86.42985	
24.556	86.28671	
24.557	86.14359	
24.558	86.00061	
24.559	85.85732	
24.56	85.71494	
24.561	85.57073	
24.561	85.42598	
24.562	85.28375	
24.563	85.14064	
24.564	84.99734	
24.565	84.85405	
24.566	84.70875	
24.566	84.56423	
24.567	84.41769	
24.568	84.27002	
24.569	84.12334	
24.57	83.97816	
24.571	83.83382	
24.571	83.68793	
24.572	83.54195	
24.573	83.39734	
24.574	83.25204	
24.575	83.10758	
24.576	82.96358	
24.576	82.81869	
24.577	82.6754	
24.578	82.53178	
24.579	82.39093	
24.58	82.25774	
24.581	82.12696	
24.581	81.98957	
24.582	81.84526	
24.583	81.70014	
24.584	81.55662	
24.585	81.41214	
24.586	81.26768	
24.586	81.12309	
24.587	80.97874	
24.588	80.83678	
24.589	80.69584	
24.59	80.55531	
24.591	80.4136	
24.591	80.27085	
24.592	80.12975	
24.593	79.98872	
24.594	79.8482	
24.595	79.70921	
24.596	79.56993	
24.596	79.42935	
24.597	79.2886	
24.598	79.14841	
24.599	79.00772	
24.6	78.86805	
24.601	78.72925	
24.601	78.59105	
24.602	78.45338	
24.603	78.3158	
24.604	78.17759	
24.605	78.03738	
24.606	77.898	
24.606	77.75896	
24.607	77.62066	
24.608	77.48228	
24.609	77.34357	
24.61	77.20499	
24.611	77.0646	
24.611	76.92429	
24.612	76.78542	
24.613	76.64732	
24.614	76.50765	
24.615	76.36719	
24.616	76.22632	
24.616	76.08559	
24.617	75.94558	
24.618	75.80476	
24.619	75.66362	
24.62	75.52254	
24.621	75.38094	
24.621	75.24054	
24.622	75.10104	
24.623	74.95979	
24.624	74.81823	
24.625	74.67847	
24.626	74.5399	
24.626	74.40139	
24.627	74.26308	
24.628	74.12502	
24.629	73.98701	
24.63	73.84955	
24.631	73.71291	
24.631	73.57578	
24.632	73.44137	
24.633	73.31536	
24.634	73.19321	
24.635	73.0668	
24.636	72.93277	
24.636	72.79763	
24.637	72.66373	
24.638	72.53111	
24.639	72.39757	
24.64	72.26508	
24.641	72.1324	
24.641	72.00053	
24.642	71.86753	
24.643	71.73418	
24.644	71.60306	
24.645	71.47331	
24.646	71.34399	
24.646	71.21444	
24.647	71.08516	
24.648	70.95677	
24.649	70.8293	
24.65	70.70142	
24.651	70.5735	
24.651	70.44459	
24.652	70.31719	
24.653	70.1923	
24.654	70.06548	
24.655	69.93874	
24.656	69.81128	
24.656	69.68623	
24.657	69.56166	
24.658	69.43557	
24.659	69.30865	
24.66	69.18344	
24.66	69.0607	
24.661	68.93765	
24.662	68.81432	
24.663	68.691	
24.664	68.56726	
24.665	68.44307	
24.665	68.31906	
24.666	68.19454	
24.667	68.07059	
24.668	67.94625	
24.669	67.82025	
24.67	67.69328	
24.67	67.56593	
24.671	67.43967	
24.672	67.31421	
24.673	67.18859	
24.674	67.06269	
24.675	66.93735	
24.675	66.81319	
24.676	66.68958	
24.677	66.56416	
24.678	66.4392	
24.679	66.31438	
24.68	66.19006	
24.68	66.06628	
24.681	65.94152	
24.682	65.81798	
24.683	65.69624	
24.684	65.57419	
24.685	65.45344	
24.685	65.33588	
24.686	65.22425	
24.687	65.1171	
24.688	65.00621	
24.689	64.88923	
24.69	64.77263	
24.69	64.65482	
24.691	64.54082	
24.692	64.42651	
24.693	64.3109	
24.694	64.1948	
24.695	64.08194	
24.695	63.96943	
24.696	63.85579	
24.697	63.7438	
24.698	63.63306	
24.699	63.52178	
24.7	63.40987	
24.7	63.30019	
24.701	63.19047	
24.702	63.08053	
24.703	62.97143	
24.704	62.86266	
24.705	62.75431	
24.705	62.64502	
24.706	62.53736	
24.707	62.43	
24.708	62.32228	
24.709	62.21345	
24.71	62.10307	
24.71	61.99438	
24.711	61.88745	
24.712	61.77854	
24.713	61.66928	
24.714	61.56255	
24.715	61.45563	
24.715	61.3457	
24.716	61.23667	
24.717	61.12908	
24.718	61.02026	
24.719	60.91076	
24.72	60.80384	
24.72	60.69764	
24.721	60.59103	
24.722	60.48415	
24.723	60.37764	
24.724	60.26926	
24.725	60.16059	
24.725	60.05419	
24.726	59.94809	
24.727	59.84096	
24.728	59.73437	
24.729	59.6289	
24.73	59.52333	
24.73	59.41869	
24.731	59.31479	
24.732	59.21072	
24.733	59.1082	
24.734	59.0068	
24.735	58.9045	
24.735	58.80241	
24.736	58.70089	
24.737	58.59867	
24.738	58.49607	
24.739	58.39572	
24.74	58.30169	
24.74	58.2115	
24.741	58.11826	
24.742	58.01879	
24.743	57.91826	
24.744	57.81608	
24.745	57.71559	
24.745	57.61786	
24.746	57.51904	
24.747	57.41903	
24.748	57.31928	
24.749	57.21983	
24.75	57.12023	
24.75	57.02141	
24.751	56.9247	
24.752	56.8259	
24.753	56.72819	
24.754	56.63169	
24.755	56.53452	
24.755	56.43801	
24.756	56.34193	
24.757	56.24717	
24.758	56.1526	
24.759	56.0583	
24.76	55.96482	
24.76	55.87169	
24.761	55.77726	
24.762	55.68349	
24.763	55.59078	
24.764	55.4996	
24.765	55.40851	
24.765	55.31864	
24.766	55.22699	
24.767	55.13542	
24.768	55.04443	
24.769	54.95364	
24.77	54.86395	
24.77	54.77345	
24.771	54.68175	
24.772	54.59056	
24.773	54.50043	
24.774	54.40765	
24.775	54.31439	
24.775	54.22165	
24.776	54.13029	
24.777	54.03921	
24.778	53.94734	
24.779	53.85484	
24.78	53.76279	
24.78	53.6709	
24.781	53.57893	
24.782	53.48915	
24.783	53.39837	
24.784	53.30536	
24.785	53.21354	
24.785	53.12309	
24.786	53.0316	
24.787	52.93965	
24.788	52.84781	
24.789	52.75671	
24.79	52.66685	
24.79	52.57648	
24.791	52.48734	
24.792	52.4	
24.793	52.31647	
24.794	52.23726	
24.795	52.15774	
24.795	52.07269	
24.796	51.98538	
24.797	51.89912	
24.798	51.81112	
24.799	51.72512	
24.8	51.63906	
24.8	51.55318	
24.801	51.46788	
24.802	51.38482	
24.803	51.30106	
24.804	51.21763	
24.805	51.13453	
24.805	51.04983	
24.806	50.96659	
24.807	50.88324	
24.808	50.8005	
24.809	50.72006	
24.81	50.63919	
24.81	50.55722	
24.811	50.47581	
24.812	50.3958	
24.813	50.31617	
24.814	50.23601	
24.815	50.15732	
24.815	50.0782	
24.816	49.99916	
24.817	49.91942	
24.818	49.84061	
24.819	49.76344	
24.82	49.68551	
24.82	49.60878	
24.821	49.53204	
24.822	49.45349	
24.823	49.37438	
24.824	49.29597	
24.825	49.21774	
24.825	49.14029	
24.826	49.06324	
24.827	48.98372	
24.828	48.90508	
24.829	48.82662	
24.83	48.74754	
24.83	48.66832	
24.831	48.5895	
24.832	48.51011	
24.833	48.4302	
24.834	48.3512	
24.835	48.27315	
24.835	48.19482	
24.836	48.11665	
24.837	48.03894	
24.838	47.96177	
24.839	47.8826	
24.84	47.80455	
24.84	47.72775	
24.841	47.65009	
24.842	47.5733	
24.843	47.49727	
24.844	47.42145	
24.845	47.34492	
24.845	47.26968	
24.846	47.19946	
24.847	47.13251	
24.848	47.06525	
24.849	46.99445	
24.85	46.92052	
24.85	46.8487	
24.851	46.77726	
24.852	46.70634	
24.853	46.63569	
24.854	46.56521	
24.855	46.49564	
24.855	46.42567	
24.856	46.3553	
24.857	46.28324	
24.858	46.21425	
24.859	46.14476	
24.86	46.0777	
24.86	46.00927	
24.861	45.9404	
24.862	45.87233	
24.863	45.80297	
24.864	45.73537	
24.865	45.66888	
24.865	45.60209	
24.866	45.53463	
24.867	45.46529	
24.868	45.39738	
24.869	45.3317	
24.87	45.26417	
24.87	45.19739	
24.871	45.13054	
24.872	45.06403	
24.873	44.99726	
24.874	44.93086	
24.875	44.8638	
24.875	44.79565	
24.876	44.72768	
24.877	44.65974	
24.878	44.59346	
24.879	44.52607	
24.88	44.45814	
24.88	44.38869	
24.881	44.31991	
24.882	44.25081	
24.883	44.18211	
24.884	44.11399	
24.885	44.0459	
24.885	43.97658	
24.886	43.90723	
24.887	43.83854	
24.888	43.76999	
24.889	43.70109	
24.89	43.63346	
24.89	43.5658	
24.891	43.49881	
24.892	43.42912	
24.893	43.35821	
24.894	43.28909	
24.895	43.22093	
24.895	43.15309	
24.896	43.085	
24.897	43.01809	
24.898	42.95183	
24.899	42.8844	
24.9	42.8207	
24.9	42.7611	
24.901	42.70187	
24.902	42.63721	
24.903	42.57005	
24.904	42.5043	
24.905	42.43859	
24.905	42.37179	
24.906	42.30516	
24.907	42.2379	
24.908	42.17271	
24.909	42.10768	
24.91	42.04309	
24.91	41.97725	
24.911	41.91151	
24.912	41.84409	
24.913	41.78024	
24.914	41.7187	
24.915	41.65687	
24.915	41.59426	
24.916	41.52982	
24.917	41.467	
24.918	41.40445	
24.919	41.34185	
24.92	41.2812	
24.92	41.2201	
24.921	41.1593	
24.922	41.09865	
24.923	41.03897	
24.924	40.98087	
24.925	40.922	
24.925	40.86272	
24.926	40.80491	
24.927	40.7485	
24.928	40.69021	
24.929	40.63238	
24.93	40.57455	
24.93	40.51673	
24.931	40.45914	
24.932	40.40198	
24.933	40.34434	
24.934	40.28563	
24.935	40.22617	
24.935	40.16607	
24.936	40.10496	
24.937	40.04748	
24.938	39.99025	
24.939	39.93174	
24.94	39.87209	
24.94	39.81166	
24.941	39.75146	
24.942	39.69234	
24.943	39.63284	
24.944	39.5718	
24.945	39.51164	
24.945	39.45145	
24.946	39.3915	
24.947	39.33149	
24.948	39.27233	
24.949	39.21393	
24.95	39.15438	
24.95	39.09541	
24.951	39.03674	
24.952	38.97766	
24.953	38.92241	
24.954	38.87041	
24.955	38.81816	
24.955	38.76308	
24.956	38.70675	
24.957	38.65055	
24.958	38.59136	
24.959	38.53248	
24.96	38.47539	
24.96	38.41862	
24.961	38.36295	
24.962	38.30712	
24.963	38.25014	
24.964	38.19446	
24.965	38.13983	
24.965	38.08438	
24.966	38.0295	
24.967	37.97376	
24.968	37.91934	
24.969	37.86473	
24.97	37.81097	
24.97	37.75621	
24.971	37.70311	
24.972	37.64915	
24.973	37.59642	
24.974	37.54376	
24.975	37.49183	
24.975	37.43926	
24.976	37.38586	
24.977	37.33334	
24.978	37.28281	
24.979	37.23241	
24.98	37.18114	
24.98	37.12951	
24.981	37.07776	
24.982	37.0255	
24.983	36.97274	
24.984	36.92179	
24.985	36.86894	
24.985	36.81565	
24.986	36.7635	
24.987	36.71157	
24.988	36.65963	
24.989	36.60592	
24.99	36.55074	
24.99	36.49524	
24.991	36.44176	
24.992	36.38756	
24.993	36.33355	
24.994	36.27851	
24.995	36.22298	
24.995	36.16746	
24.996	36.11214	
24.997	36.05666	
24.998	36.0004	
24.999	35.94515	
25	35.89048	
25	35.83489	
25.001	35.78072	
25.002	35.7276	
25.003	35.67393	
25.004	35.61895	
25.005	35.5628	
25.005	35.50877	
25.006	35.45666	
25.007	35.40655	
25.008	35.35853	
25.009	35.30604	
25.01	35.25408	
25.01	35.20185	
25.011	35.14956	
25.012	35.09682	
25.013	35.04355	
25.014	34.99125	
25.015	34.94047	
25.015	34.88972	
25.016	34.83809	
25.017	34.78703	
25.018	34.73648	
25.019	34.68531	
25.02	34.63542	
25.02	34.58463	
25.021	34.5344	
25.022	34.48384	
25.023	34.43281	
25.024	34.38284	
25.025	34.33499	
25.025	34.2863	
25.026	34.23838	
25.027	34.19033	
25.028	34.14403	
25.029	34.09679	
25.03	34.0501	
25.03	34.00112	
25.031	33.95343	
25.032	33.90676	
25.033	33.86181	
25.034	33.81599	
25.035	33.76817	
25.035	33.71958	
25.036	33.67412	
25.037	33.62888	
25.038	33.58228	
25.039	33.53632	
25.04	33.48953	
25.04	33.44157	
25.041	33.39311	
25.042	33.34472	
25.043	33.29578	
25.044	33.24693	
25.045	33.19851	
25.045	33.15002	
25.046	33.10195	
25.047	33.05277	
25.048	33.00345	
25.049	32.95279	
25.05	32.90221	
25.05	32.85139	
25.051	32.80116	
25.052	32.75126	
25.053	32.7009	
25.054	32.64974	
25.055	32.59925	
25.055	32.55005	
25.056	32.50012	
25.057	32.44897	
25.058	32.39795	
25.059	32.3487	
25.06	32.3017	
25.06	32.25735	
25.061	32.21544	
25.062	32.17101	
25.063	32.1242	
25.064	32.07807	
25.065	32.03162	
25.065	31.98376	
25.066	31.93621	
25.067	31.88961	
25.068	31.84376	
25.069	31.79738	
25.07	31.75152	
25.07	31.70551	
25.071	31.65903	
25.072	31.61396	
25.073	31.56947	
25.074	31.52419	
25.075	31.47925	
25.075	31.43337	
25.076	31.38839	
25.077	31.3452	
25.078	31.30119	
25.079	31.25608	
25.08	31.2119	
25.08	31.16709	
25.081	31.12346	
25.082	31.07772	
25.083	31.03316	
25.084	30.98775	
25.085	30.94263	
25.085	30.89866	
25.086	30.85566	
25.087	30.81247	
25.088	30.76867	
25.089	30.726	
25.09	30.68306	
25.09	30.64049	
25.091	30.59795	
25.092	30.55329	
25.093	30.50887	
25.094	30.46529	
25.095	30.42231	
25.095	30.37838	
25.096	30.33506	
25.097	30.29076	
25.098	30.24592	
25.099	30.20153	
25.1	30.15811	
25.1	30.11284	
25.101	30.06771	
25.102	30.02263	
25.103	29.9786	
25.104	29.93344	
25.105	29.88997	
25.105	29.84697	
25.106	29.80365	
25.107	29.75876	
25.108	29.71384	
25.109	29.66919	
25.11	29.6232	
25.11	29.57645	
25.111	29.53006	
25.112	29.48501	
25.113	29.44307	
25.114	29.40225	
25.115	29.36259	
25.115	29.32201	
25.116	29.27938	
25.117	29.23674	
25.118	29.19406	
25.119	29.15019	
25.12	29.10856	
25.12	29.06442	
25.121	29.02155	
25.122	28.97736	
25.123	28.93283	
25.124	28.88749	
25.125	28.84391	
25.125	28.80098	
25.126	28.7565	
25.127	28.71034	
25.128	28.66692	
25.129	28.62366	
25.13	28.58086	
25.13	28.53761	
25.131	28.49665	
25.132	28.4558	
25.133	28.4165	
25.134	28.37625	
25.135	28.33628	
25.135	28.29676	
25.136	28.25571	
25.137	28.21562	
25.138	28.17397	
25.139	28.13404	
25.14	28.0949	
25.14	28.05337	
25.141	28.01324	
25.142	27.97345	
25.143	27.93464	
25.144	27.8974	
25.145	27.86062	
25.145	27.82242	
25.146	27.78159	
25.147	27.74299	
25.148	27.70675	
25.149	27.66774	
25.15	27.6274	
25.15	27.58746	
25.151	27.54859	
25.152	27.50897	
25.153	27.4697	
25.154	27.4277	
25.155	27.38657	
25.155	27.3442	
25.156	27.30138	
25.157	27.25907	
25.158	27.21722	
25.159	27.17625	
25.16	27.13487	
25.16	27.0942	
25.161	27.05363	
25.162	27.01394	
25.163	26.97433	
25.164	26.93431	
25.165	26.89364	
25.165	26.85355	
25.166	26.81427	
25.167	26.77803	
25.168	26.74243	
25.169	26.70226	
25.17	26.66223	
25.17	26.62124	
25.171	26.58141	
25.172	26.5423	
25.173	26.5024	
25.174	26.46178	
25.175	26.4224	
25.175	26.38165	
25.176	26.34487	
25.177	26.3063	
25.178	26.26801	
25.179	26.22914	
25.18	26.19091	
25.18	26.15226	
25.181	26.11286	
25.182	26.07459	
25.183	26.03783	
25.184	25.99876	
25.185	25.96021	
25.185	25.92272	
25.186	25.88284	
25.187	25.84377	
25.188	25.80613	
25.189	25.7703	
25.19	25.73454	
25.19	25.69853	
25.191	25.66349	
25.192	25.62696	
25.193	25.58998	
25.194	25.5549	
25.194	25.51982	
25.195	25.48482	
25.196	25.44949	
25.197	25.41262	
25.198	25.3757	
25.199	25.33728	
25.199	25.3005	
25.2	25.26352	
25.201	25.2269	
25.202	25.19034	
25.203	25.15346	
25.204	25.11577	
25.204	25.07777	
25.205	25.04106	
25.206	25.0037	
25.207	24.96755	
25.208	24.93171	
25.209	24.89533	
25.209	24.85694	
25.21	24.8195	
25.211	24.78354	
25.212	24.74775	
25.213	24.71159	
25.214	24.67363	
25.214	24.63622	
25.215	24.59923	
25.216	24.56091	
25.217	24.52361	
25.218	24.48777	
25.219	24.45319	
25.219	24.41947	
25.22	24.3861	
25.221	24.35506	
25.222	24.32152	
25.223	24.2863	
25.224	24.24974	
25.224	24.21312	
25.225	24.17817	
25.226	24.14385	
25.227	24.10802	
25.228	24.07068	
25.229	24.03498	
25.229	23.99805	
25.23	23.96136	
25.231	23.92495	
25.232	23.88677	
25.233	23.84934	
25.234	23.81291	
25.234	23.77716	
25.235	23.74214	
25.236	23.70542	
25.237	23.66981	
25.238	23.63433	
25.239	23.5988	
25.239	23.56443	
25.24	23.53111	
25.241	23.4976	
25.242	23.46445	
25.243	23.42991	
25.244	23.39535	
25.244	23.36278	
25.245	23.33127	
25.246	23.29916	
25.247	23.26552	
25.248	23.2331	
25.249	23.19968	
25.249	23.16725	
25.25	23.1347	
25.251	23.10349	
25.252	23.07116	
25.253	23.04013	
25.254	23.00786	
25.254	22.97385	
25.255	22.94156	
25.256	22.9078	
25.257	22.87484	
25.258	22.84273	
25.259	22.81067	
25.259	22.77625	
25.26	22.74164	
25.261	22.70649	
25.262	22.67071	
25.263	22.63537	
25.264	22.60051	
25.264	22.56496	
25.265	22.53018	
25.266	22.4943	
25.267	22.45965	
25.268	22.42574	
25.269	22.39175	
25.269	22.35861	
25.27	22.32456	
25.271	22.29093	
25.272	22.25734	
25.273	22.22399	
25.274	22.19161	
25.274	22.16076	
25.275	22.13134	
25.276	22.09771	
25.277	22.06481	
25.278	22.03034	
25.279	21.99608	
25.279	21.9618	
25.28	21.93023	
25.281	21.89782	
25.282	21.86365	
25.283	21.83116	
25.284	21.79903	
25.284	21.76671	
25.285	21.73557	
25.286	21.70208	
25.287	21.67005	
25.288	21.63875	
25.289	21.60682	
25.289	21.57524	
25.29	21.54532	
25.291	21.51298	
25.292	21.48127	
25.293	21.44865	
25.294	21.41735	
25.294	21.38631	
25.295	21.35682	
25.296	21.3259	
25.297	21.29538	
25.298	21.26549	
25.299	21.23692	
25.299	21.20721	
25.3	21.17844	
25.301	21.14925	
25.302	21.12028	
25.303	21.09186	
25.304	21.06249	
25.304	21.03215	
25.305	21.00422	
25.306	20.97473	
25.307	20.94586	
25.308	20.91447	
25.309	20.88378	
25.309	20.85214	
25.31	20.82095	
25.311	20.7898	
25.312	20.76058	
25.313	20.72989	
25.314	20.70013	
25.314	20.66945	
25.315	20.63787	
25.316	20.60592	
25.317	20.57393	
25.318	20.5427	
25.319	20.51194	
25.319	20.48169	
25.32	20.45283	
25.321	20.42071	
25.322	20.38836	
25.323	20.35565	
25.324	20.32358	
25.324	20.29206	
25.325	20.26177	
25.326	20.2321	
25.327	20.20491	
25.328	20.17863	
25.329	20.15265	
25.329	20.12189	
25.33	20.09245	
25.331	20.06341	
25.332	20.03419	
25.333	20.00402	
25.334	19.9758	
25.334	19.94594	
25.335	19.91889	
25.336	19.89051	
25.337	19.86128	
25.338	19.83457	
25.339	19.80767	
25.339	19.77878	
25.34	19.74897	
25.341	19.71817	
25.342	19.68985	
25.343	19.66228	
25.344	19.63374	
25.344	19.6059	
25.345	19.57875	
25.346	19.55082	
25.347	19.52139	
25.348	19.49317	
25.349	19.46336	
25.349	19.43601	
25.35	19.40929	
25.351	19.383	
25.352	19.35435	
